Unnamed: 0,songID,Singer,SongTitle,SongWriter,Composer,LyricsOrder,Lyrics,SingerNationality,SongDialect
128.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,9.0,لاموني هالعالم كلا وقالولي عنه إتخلى,Syria,Levantine
129.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,10.0,غيمة راح بتمر انشالله منو ناسيني,Syria,Levantine
130.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,11.0,شو سهل الحكي .. مين اللي بيعرف بقلب التاني شو فيه,Syria,Levantine
131.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,12.0,شو سهل الحكي .. انا لولا وجوده بعمري .. عمري بينطفي,Syria,Levantine
132.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,13.0,آآآآآآآآه .. آآآآه,Syria,Levantine
133.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,14.0,آآه,Syria,Levantine
134.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,15.0,طيرت النوم من عيوني .. دمعي محى كحل جفوني,Syria,Levantine
135.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,16.0,كلن قالولي مجنونيي .. لازم تنسيه,Syria,Levantine
136.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,17.0,ليكـي شو عم يعمل فيك .. لا بيهتم ولا بيحكيكي,Syria,Levantine
137.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,18.0,ما تخلي حبه يمحيكي لازم تنسيه,Syria,Levantine
138.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,1.0,انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك,Syria,Levantine
139.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,2.0,اجرحلي قلبي ولا تداوية امشي على جرحي ولا تدارية,Syria,Levantine
140.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,3.0,ما بسالك انا الك,Syria,Levantine
141.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,4.0,انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك,Syria,Levantine
142.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,5.0,وتكمل باقى الكلمات على موقع اسمعها,Syria,Levantine
143.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,6.0,تتذكر ياما ليالي تسهر ما تنام حبك غيرلي احوالي,Syria,Levantine
144.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,7.0,واحلي غرام كل الدني ما بدلك علي رموشي ما بسالك انا الك,Syria,Levantine
145.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,8.0,انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك,Syria,Levantine
146.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,9.0,مابدي اعمل شى تانى بدي احبك ويصيرو بيتي,Syria,Levantine
147.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,10.0,وعنواني جوا بقلك ضلك حدى وما اقابلى انا اغنيلك,Syria,Levantine
148.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,11.0,وتغنيلي ما اجملك انا الك,Syria,Levantine
149.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,12.0,انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك,Syria,Levantine
150.0,5458.0,حازم شريف,انا الك,غير معروف,غير معروف,13.0,اجرحلي قلبي ولا تداوية امشي على جرحي ولا تدارية,Syria,Levantine
0.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,1.0,عبد القادر يا بو علم ضاق الحال علي,Algeria,Meghribi
1.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,2.0,داوي حالي يا بو علم سيدي ارؤف علي,Algeria,Meghribi
2.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,3.0,اااه سيدي عبد الرحمن تدير مجهودك و تحسن,Algeria,Meghribi
3.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,4.0,و انت راجل قائم,Algeria,Meghribi
4.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,5.0,خدمك ذي رمزية,Algeria,Meghribi
5.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,6.0,يا سيدي بو مدين وانا في ارضك نتأمن,Algeria,Meghribi
6.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,7.0,يا سيدي بو مدين وانا في ارضك نتأمن,Algeria,Meghribi
7.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,8.0,يا سيدي الهواري سلطان غالي,Algeria,Meghribi
8.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,9.0,و اشفيني عبد الله سلطان الا عالي اه,Algeria,Meghribi
9.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,10.0,دعوتي القليله يانا ذيك المبلية,Algeria,Meghribi
10.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,11.0,اااه خليتني في حيرة يانا العشرة طويله,Algeria,Meghribi
11.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,12.0,انا كالواني واه اروح داوي لي حالي,Algeria,Meghribi
12.0,16431.0,الشاب خالد,عبد القادر,لا يوجد,غير معروف,13.0,سيدي عبد الرحمن داوي داوي داوي,Algeria,Meghribi
13.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,1.0,وهران وهران رحتي خسارة,Algeria,Meghribi
14.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,2.0,هجروا منك ناس شطارة,Algeria,Meghribi
15.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,3.0,قعدوا في الغربة حيارى,Algeria,Meghribi
16.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,4.0,و الغربة صعيبة و غدارة,Algeria,Meghribi
17.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,5.0,يا فرحي على ولاد الحمري,Algeria,Meghribi
18.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,6.0,ولاد المدينة و سيدي الهواري,Algeria,Meghribi
19.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,7.0,عديت معاهم صغري,Algeria,Meghribi
20.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,8.0,لهم فني طول عمري,Algeria,Meghribi
21.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,9.0,ما احلى سهريات بلادي,Algeria,Meghribi
22.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,10.0,القصبة و القلال يصادي,Algeria,Meghribi
23.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,11.0,ياللي ماشي ليها غادي,Algeria,Meghribi
24.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,12.0,وصي اللي يتهولوا في بلادي,Algeria,Meghribi
25.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,13.0,عمري ما ننسى بلادي,Algeria,Meghribi
26.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,14.0,ارضي و ارض جدادي,Algeria,Meghribi
27.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,15.0,وصي تاني على الناس,Algeria,Meghribi
28.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,16.0,تركوا دينهم و تبعوا الكاس,Algeria,Meghribi
29.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,17.0,يكفينا من الكاس و المايدة,Algeria,Meghribi
30.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,18.0,راها عشرة بلا فايدة,Algeria,Meghribi
31.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,19.0,وعدي على الطحطاحة وعدي,Algeria,Meghribi
32.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,20.0,كان زينها زين الودادي,Algeria,Meghribi
33.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,21.0,رجعت غمة في فؤادي,Algeria,Meghribi
34.0,27210.0,الشاب خالد,وهران وهران,غير معروف,غير معروف,22.0,وليت نبكي و نادي,Algeria,Meghribi
35.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,1.0,عمري ماشكيت فيك يا قليل النية,Algeria,Meghribi
36.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,2.0,سلمت ليك الروح ومغمضة عينيا,Algeria,Meghribi
37.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,3.0,منيتني بالسعد والعشرة ومعيشة هنية,Algeria,Meghribi
38.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,4.0,يا خسارة de la falla ولسان غدار,Algeria,Meghribi
39.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,5.0,بالهنا حلمت وغرقت فالمنام,Algeria,Meghribi
40.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,6.0,هذا حلم صدقت عيشت بيه غير ايام,Algeria,Meghribi
41.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,7.0,فقت من نوم كان غي عوام,Algeria,Meghribi
42.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,8.0,واليوم ظهر ليا الصح واكتشفوا الاسرار,Algeria,Meghribi
43.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,9.0,ناس عذوك لايام اذا راك شافي,Algeria,Meghribi
44.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,10.0,عاهدتني وصدقت لا تبدل بخلافي,Algeria,Meghribi
45.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,11.0,كان كلام حلو حر صافي,Algeria,Meghribi
46.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,12.0,غير معاك عرفت العسل يا مرار يامرار,Algeria,Meghribi
47.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,13.0,ماقولت هان عليك امغمضة في حيرة,Algeria,Meghribi
48.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,14.0,ولا حرام تخون قاصرة وصغيرة,Algeria,Meghribi
49.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,15.0,يمهل ولا يهمل فالظلام بصيرة,Algeria,Meghribi
50.0,29334.0,حوريه حجاج,ياقليل النية,علي صوفيا,توفيق بوملاح,16.0,سبحانه من نور في القلوب ابصار,Algeria,Meghribi
51.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,1.0,يانا محر علي و انتيا لا,Algeria,Meghribi
52.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,2.0,ما نديرك بعيدة ما نبكي عليك,Algeria,Meghribi
53.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,3.0,لا زهر لا ميمون,Algeria,Meghribi
54.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,4.0,يلعن بو الزين دي دي دي زين ديوا,Algeria,Meghribi
55.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,5.0,دي دي دي يا زين ديوا,Algeria,Meghribi
56.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,6.0,ما نديرك بعيدة ما نبكي عليك,Algeria,Meghribi
57.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,7.0,ما نديرك بعيدة ما نصقصي عليك,Algeria,Meghribi
58.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,8.0,لا زهر لا ميمون,Algeria,Meghribi
59.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,9.0,يلعن بو زين دي دي,Algeria,Meghribi
60.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,10.0,دي ديوا ديوا دي دي ها زين دي دي دي,Algeria,Meghribi
61.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,11.0,لا بعدوك علي لجبال غارقة,Algeria,Meghribi
62.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,12.0,لا زهر لا ميمون يلعن بو الزين,Algeria,Meghribi
63.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,13.0,لا زهر لا ميمون بناقص بو الزين,Algeria,Meghribi
64.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,14.0,هز الشبة و الحرمل,Algeria,Meghribi
65.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,15.0,و بكي على بو الزهر,Algeria,Meghribi
66.0,12614.0,الشاب خالد,ديدى,لا يوجد,غير معروف,16.0,دي دي دي ديوا هالزين ديوا,Algeria,Meghribi
67.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,1.0,انا بحر عليّ و انتي لا، ما نديرك بعيدة ما نبكي عليك,Algeria,Meghribi
68.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,2.0,لا زهر لا ميمون لا عرقوب زين,Algeria,Meghribi
69.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,3.0,ادي ادي، ادي ادي، ادي ادي، ادي ادي الزين ادي واه,Algeria,Meghribi
70.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,4.0,ادي ادي واه، ادي ادي، ادي ادي ادي هالزين ادي ايييه,Algeria,Meghribi
71.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,5.0,ما نديرك بعيدة ما نبكي عليك، ما نديرك بعيدة ما نسقسي عليك,Algeria,Meghribi
72.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,6.0,لا زهر لا ميمون لا عرقوب زين,Algeria,Meghribi
73.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,7.0,ادي ادي، ادي ادي، ادي ادي، ادي ادي الزين ادي واه,Algeria,Meghribi
74.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,8.0,ادي ادي واه، ادي ادي، ادي ادي ادي هالزين ادي ايييه,Algeria,Meghribi
75.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,9.0,لا بعدوك اعالي الجبال الغامقة، درنا الملقى في الجبال الغامقة,Algeria,Meghribi
76.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,10.0,درت المليولة على من دارقة,Algeria,Meghribi
77.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,11.0,ادي ادي، ادي ادي، ادي ادي، ادي ادي الزين ادي واه,Algeria,Meghribi
78.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,12.0,ادي ادي واه، ادي ادي، ادي ادي ادي هالزين ادي ايييه,Algeria,Meghribi
79.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,13.0,لا زهر لا ميمون لا عرقوب زين، لا زهر لا ميمون لا قسم زين,Algeria,Meghribi
80.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,14.0,قيس الشبكة في البحر وابكي على الزهر,Algeria,Meghribi
81.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,15.0,ادي ادي، ادي ادي، ادي ادي، ادي ادي الزين ادي واه,Algeria,Meghribi
82.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,16.0,ادي ادي واه، ادي ادي، ادي ادي ادي هالزين ادي ايييه,Algeria,Meghribi
83.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,17.0,درنا الملقى في الجبال الغامقة، درنا الملقى عند السوسي جارها,Algeria,Meghribi
84.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,18.0,رفد احطه آ مول التاكسي,Algeria,Meghribi
85.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,19.0,ادي ادي، ادي ادي، ادي ادي، ادي ادي الزين ادي واه,Algeria,Meghribi
86.0,12615.0,الشاب خالد,ديدي,غير معروف,غير معروف,20.0,ادي ادي واه، ادي ادي، ادي ادي ادي هالزين ادي ايييه,Algeria,Meghribi
