sentID.BTEC	split	lang	sent
3767	corpus-6-train	EN	I have heart trouble.
3771	corpus-6-train	EN	Where is the sesame oil?
3772	corpus-6-train	EN	This is the spot where a four-way collision happened the day before yesterday.
3774	corpus-6-train	EN	Sometimes I go to play golf on the weekends.
3775	corpus-6-train	EN	There are some points I need to think over.
3777	corpus-6-train	EN	I'd like to make an appointment for ten in the morning.
3779	corpus-6-train	EN	Shut up. I'm going to call and make an appointment to have it cut.
3780	corpus-6-test-corpus-26-train	EN	You know Cathy? It's her birthday party.
3784	corpus-6-train	EN	Can you seat three?
3789	corpus-6-test-corpus-26-train	EN	Do you have a color chart?
3792	corpus-6-test-corpus-26-dev	EN	Can I pay with a traveler's check?
3793	corpus-6-train	EN	The earphones don't seem to work well.
3795	corpus-6-train	EN	What's on at the cinema tonight?
3796	corpus-6-train	EN	Can I have them reissued?
3799	corpus-6-train	EN	Do you have a ruby in a sterling silver setting?
3801	corpus-6-train	EN	What's the age limit?
3802	corpus-6-train	EN	I'd like tomato juice, please.
3804	corpus-6-train	EN	Yes, will you explain how to use these earphones?
3805	corpus-6-train	EN	Until what time are we allowed to enter?
3806	corpus-6-test-corpus-26-train	EN	But, he, man, how I know that's the real thing?
3808	corpus-6-train	EN	Do you know any stores that have Japanese sales clerks?
3810	corpus-6-train	EN	Yes, sir, some of the best people stay here-people who tip taxi drivers, if you know what I mean, sir.
3811	corpus-6-train	EN	Second class one way, please.
3812	corpus-6-train	EN	I'm booked on flight five bound for Seattle tomorrow.
3813	corpus-6-train	EN	We are a little delayed, but don't worry.
3814	corpus-6-train	EN	Make sure you keep all your promises.
3817	corpus-6-train	EN	Where can I apply to the diving school?
3818	corpus-6-train	EN	Got another envelope?
3819	corpus-6-train	EN	No hair-oil, thanks.
3820	corpus-6-train	EN	How many days?
3821	corpus-6-dev	EN	I didn't want this.
3824	corpus-6-dev	EN	I see. Looks nice. But isn't it a little expensive.
3825	corpus-6-test-corpus-26-train	EN	Can I get it tax-free?
3826	corpus-6-train	EN	I have no coins for a coin-operated locker.
3828	corpus-6-train	EN	Did you know that you didn't stop at the sign?
3829	corpus-6-test-corpus-26-train	EN	I can't put my baggage under the seat. Would you keep it for me, please?
3830	corpus-6-dev	EN	How much is it for a night?
3831	corpus-6-train	EN	My size is seven.
3832	corpus-6-train	EN	I'll be arriving at about ten o'clock tonight.
3834	corpus-6-train	EN	My number is one two three-nine zero five five.
3835	corpus-6-test-corpus-26-train	EN	Can you please put this suitcase in the trunk?
3837	corpus-6-train	EN	Since I came all this way to Saville Row, I ought to have a suit made.
3838	corpus-6-train	EN	Charge the battery, please.
3840	corpus-6-train	EN	April twentieth.
3845	corpus-6-train	EN	I want to change to an afternoon flight.
3846	corpus-6-train	EN	Clothes, bags, shoes, stuff like that.
3847	corpus-6-test-corpus-26-train	EN	I'm going out now, so I'll pick it up.
3849	corpus-6-train	EN	She is an eight-year-old Japanese girl.
3852	corpus-6-train	EN	How do you do? My father sends his regards.
3853	corpus-6-train	EN	Let's hurry, or we'll be late.
3855	corpus-6-dev	EN	Is it fragile or breakable?
3856	corpus-6-test-corpus-26-train	EN	Please send someone up for my bags at six thirty.
3858	corpus-6-test-corpus-26-dev	EN	I'd like a map of San Francisco and the surrounding area.
3859	corpus-6-test-corpus-26-train	EN	What kind of bread do you have?
3860	corpus-6-test-corpus-26-train	EN	Where is the elevator?
3861	corpus-6-test-corpus-26-train	EN	Is there anyone who can play the piano?
3863	corpus-6-train	EN	I'm afraid this project will fail.
3864	corpus-6-train	EN	Teach me the steps, please.
3865	corpus-6-train	EN	About an hour and a half.
3866	corpus-6-train	EN	I'm sorry. I gave it to another person staying in the same room.
3869	corpus-6-train	EN	Mary was in time for the train, but George wasn't.
3870	corpus-6-train	EN	All works and no play makes Jack a dull boy.
3871	corpus-6-train	EN	Well, I'll think about it.
3872	corpus-6-test-corpus-26-test	EN	At which station should I get off to go to the Empire State Building?
3873	corpus-6-train	EN	The express tickets are good only for the train and seat you've reserved.
3874	corpus-6-dev	EN	Gokurosama for explaining all that to me.
3875	corpus-6-dev	EN	I have had no bowel movement since three days ago.
3877	corpus-6-train	EN	What club should I use for the next shot?
3883	corpus-6-train	EN	Which beach is most popular with the local children?
3884	corpus-6-train	EN	They're all personal goods.
3886	corpus-6-train	EN	Yes, just one coke.
3887	corpus-6-test-corpus-26-test	EN	The budget is under one thousand dollars.
3888	corpus-6-train	EN	Help yourself to the candies.
3889	corpus-6-train	EN	Isn't it dangerous to eat it?
3891	corpus-6-train	EN	This is my claim tag. Will you check it right away?
3892	corpus-6-test-corpus-26-train	EN	Thank you, but I don't think I have time to stay for two nights. Could you reserve a twin room in that hotel for me for the night of March twelfth only?
3893	corpus-6-train	EN	We also buy lots of seafood from other countries.
3894	corpus-6-train	EN	Fragile things.
3895	corpus-6-train	EN	Don't worry. We'll announce it.
3896	corpus-6-train	EN	The way to Fisherman's Wharf, please.
3897	corpus-6-train	EN	Will you bring me some tea and bread and butter? This is room two o three four.
3900	corpus-6-test-corpus-26-dev	EN	Could I reserve a double room overlooking the ocean?
3901	corpus-6-train	EN	I'm dying for a swig of beer.
3902	corpus-6-dev	EN	It depends on whether or not you have something to declare.
3904	corpus-6-train	EN	All right, sir. Please hang up and I'll let you know when I've put the call through.
3905	corpus-6-train	EN	Desktop publishing is pretty common these days.
3906	corpus-6-train	EN	Will you please change this bill into smaller bills?
3907	corpus-6-dev	EN	Manchester please.
3909	corpus-6-train	EN	I'm sorry, we don't do that.
3910	corpus-6-train	EN	I spilled something. Can you bring me a napkin?
3914	corpus-6-train	EN	When was your last intercourse?
3915	corpus-6-train	EN	What's the fare for a ticket to White Plains on the North Line?
3917	corpus-6-train	EN	Is it a half day tour?
3918	corpus-6-train	EN	Please show me the timetable.
3920	corpus-6-test-corpus-26-train	EN	We have not decided yet.
3921	corpus-6-train	EN	I want to wash my hands. Is there a room where I can wash my hands?
3922	corpus-6-train	EN	Do I need tickets?
3924	corpus-6-train	EN	Something is wrong with the car. Could you check it?
3925	corpus-6-train	EN	Oh. He knows we want clothes.
3926	corpus-6-train	EN	Long-distance call, please.
3928	corpus-6-test-corpus-26-train	EN	My companion stumbled and sprained his ankle.
3929	corpus-6-train	EN	I'm sorry, but he is in a meeting now.
3930	corpus-6-train	EN	I'm looking for a bank. Where's nearest one?
3931	corpus-6-train	EN	What kind of job?
3933	corpus-6-train	EN	Oh, shit. Where the fuck are we?
3934	corpus-6-train	EN	Good morning. How many of you will be eating?
3935	corpus-6-train	EN	The card key is bent. Would you give me another one, please?
3936	corpus-6-test-corpus-26-train	EN	I'll try some sherbet.
3937	corpus-6-train	EN	You should check in ninety minutes before departure time.
3938	corpus-6-train	EN	I left my coat in the closet of the hotel.
3939	corpus-6-train	EN	Please change this in small coins.
3940	corpus-6-train	EN	Someone might have taken it by mistake.
3942	corpus-6-train	EN	Where is the beginner's course?
3943	corpus-6-train	EN	Do you have any different colors?
3944	corpus-6-train	EN	I'd like to return the radio that I bought yesterday.
3945	corpus-6-train	EN	Which line should I take?
3946	corpus-6-train	EN	Please bring me a towel.
3947	corpus-6-train	EN	I have a connecting flight on Northwest two three four. Where do I check in my baggage?
3948	corpus-6-train	EN	Can I change the seats?
3949	corpus-6-train	EN	A dollar seventy-five. I'll call you when it's ready.
3951	corpus-6-train	EN	Could you inquire about it to Tokyo?
3955	corpus-6-train	EN	This is room six-o-one.
3956	corpus-6-train	EN	What a view.
3957	corpus-6-train	EN	Please wake me up at six o'clock tomorrow morning.
3958	corpus-6-train	EN	Looks like a high quality piece.
3959	corpus-6-train	EN	Shall I take your things?
3960	corpus-6-train	EN	May I have my bill, please?
3961	corpus-6-test-corpus-26-train	EN	Is there a Thai restaurant nearby?
3962	corpus-6-train	EN	Facing the River Thames, please.
3964	corpus-6-train	EN	Excuse me, will you take our picture?
3967	corpus-6-train	EN	Are there any diving spots near here?
3969	corpus-6-train	EN	I'd like a cheeseburger with everything, fries and a strawberry shake.
3971	corpus-6-train	EN	Please send this parcel COD.
3972	corpus-6-test-corpus-26-train	EN	It's right next to that tall building. So, go back the same way you came until the traffic lights. Then, turn to the left.
3973	corpus-6-train	EN	I'm very happy because I've been having Western-style meals since I left Tokyo.
3974	corpus-6-test-corpus-26-train	EN	I have to catch a plane for Los Angeles early tomorrow morning.
3975	corpus-6-train	EN	I'd like to send this by cable.
3977	corpus-6-train	EN	Please write down your name, hotel, and telephone number on this paper.
3978	corpus-6-train	EN	Can I make an appointment for Friday?
3979	corpus-6-train	EN	Good morning. This is your wake-up call.
3980	corpus-6-train	EN	I made a call.
3982	corpus-6-train	EN	Please show me the way to the BA office.
3986	corpus-6-train	EN	Excuse me. Could you break this one dollar and zero cents? I want to make a call, but I have no change with me.
3988	corpus-6-test-corpus-26-train	EN	"Then I can confidently recommend this ""San Francisco City Tour"". This gives you the outline of San Francisco."
3989	corpus-6-train	EN	From nine in the morning to nine at night.
3990	corpus-6-train	EN	Could you print my name and address on the letterhead?
3991	corpus-6-test-corpus-26-train	EN	I want to get insurance.
3992	corpus-6-dev	EN	Here is my receipt for the payment.
3993	corpus-6-train	EN	Is formal dress required?
3994	corpus-6-train	EN	How much is it for the facial with the algae mask?
3995	corpus-6-test-corpus-26-test	EN	Let's apply a cold compress to relieve the pain.
3999	corpus-6-train	EN	I'd like to cash the check.
4001	corpus-6-train	EN	How was the weather in Los Angeles?
4004	corpus-6-train	EN	It's just outside that door. Go to the bus stop marked number three. That bus will take you to the Bay View Hotel.
4005	corpus-6-train	EN	With this software, users can create a Web page in less than ten minutes.
4008	corpus-6-train	EN	I fell down and scratched my knee badly.
4009	corpus-6-dev	EN	Please show me.
4011	corpus-6-train	EN	What does the sign say?
4013	corpus-6-test-corpus-26-train	EN	She wants to buy a dress.
4015	corpus-6-dev	EN	Why has product A maintained its large market share for the last five years?
4016	corpus-6-test-corpus-26-train	EN	How much is a taxi to this hotel?
4017	corpus-6-test-corpus-26-train	EN	Where is the lavatory?
4024	corpus-6-train	EN	Okay. Please proceed to the passport check.
4025	corpus-6-train	EN	Give me two dollars back.
4026	corpus-6-train	EN	When will you come?
4027	corpus-6-train	EN	Do you have the same thing in black?
4029	corpus-6-dev	EN	What time does the last train leave?
4031	corpus-6-train	EN	Please let me off at the next stop.
4032	corpus-6-train	EN	Rental boards, please.
4033	corpus-6-train	EN	Yes, we have three tennis courts at the back of this wing.
4034	corpus-6-test-corpus-26-train	EN	Does it cost anything to enter this building?
4035	corpus-6-train	EN	Please pick me up at the station.
4036	corpus-6-test-corpus-26-train	EN	Have it your way.
4037	corpus-6-train	EN	Where should I get in line?
4038	corpus-6-train	EN	Please go to the fifth window.
4040	corpus-6-train	EN	Okay, sir. We'll see you at seven.
4042	corpus-6-train	EN	There must be some accounting error. How much is it?
4044	corpus-6-train	EN	I'd like an automatic car that gets good mileage.
4045	corpus-6-train	EN	Yes, yesterday was a little bit warmer.
4046	corpus-6-train	EN	It's against the law to park on the sidewalk.
4047	corpus-6-train	EN	And do you sell postage stamps?
4048	corpus-6-train	EN	I need a prescription.
4049	corpus-6-train	EN	It's almost five.
4050	corpus-6-train	EN	The reaction to our previous model was mostly favorable.
4053	corpus-6-train	EN	What about going to Hakone with me?
4054	corpus-6-dev	EN	Whatever you pick is fine.
4057	corpus-6-train	EN	Okay, Ms. Suzuki, you have a reservation on flight two thirteen leaving tomorrow at three p.m. Please check in by two o'clock.
4058	corpus-6-train	EN	Can I have some small change?
4059	corpus-6-train	EN	I might have left it at the front desk.
4060	corpus-6-train	EN	Certainly. That's three pieces all together? we'll hold them for you.
4061	corpus-6-train	EN	I can't see the screen from here very well.
4064	corpus-6-train	EN	Excuse me, but I want you to keep my passport.
4065	corpus-6-train	EN	All right. Now you are booked.
4068	corpus-6-train	EN	Bill, please.
4070	corpus-6-train	EN	Would you like to have lunch together?
4072	corpus-6-train	EN	That's too bad. It was very nice to talk to you.
4073	corpus-6-train	EN	I can't find the proper words.
4074	corpus-6-train	EN	The biggest difference is the sense of space.
4076	corpus-6-train	EN	Do you have a discount for monthly stay?
4077	corpus-6-train	EN	Is that on the highway or in the city?
4079	corpus-6-train	EN	There's been a robbery.
4080	corpus-6-train	EN	Are you going to stay for three nights as scheduled?
4082	corpus-6-test-corpus-26-test	EN	I'm looking for something dressy.
4083	corpus-6-dev	EN	May I ask you to call me back later?
4085	corpus-6-train	EN	I'd like to send a telegram.
4086	corpus-6-train	EN	What time do I have to checkout?
4088	corpus-6-train	EN	Yes, for groups of ten or more, three dollars a drink.
4091	corpus-6-train	EN	Here's your boarding pass. Please go to gate fourteen when the flight is called.
4092	corpus-6-train	EN	I cut a hand on a piece of glass.
4093	corpus-6-train	EN	Don't bother me.
4096	corpus-6-train	EN	It is very good.
4098	corpus-6-train	EN	I haven't got my luggage yet.
4099	corpus-6-train	EN	Well, it's hard to say. It depends on the traffic on the freeway. You know it's very heavy at this time of the day.
4100	corpus-6-train	EN	Could you show me how to eat this?
4101	corpus-6-train	EN	I'd like roast pork.
4103	corpus-6-train	EN	I've run out of gas.
4104	corpus-6-test-corpus-26-train	EN	The window is jammed.
4105	corpus-6-dev	EN	Could I try the next larger size?
